"Date","Price","Open","High","Low","Change %"
"10/16/2018","179.60","186.00","186.00","179.60","-4.07%"
"10/15/2018","187.22","190.80","190.80","187.22","-1.26%"
"10/12/2018","189.61","193.26","193.26","189.61","0.13%"
"10/11/2018","189.37","180.99","189.37","180.99","5.60%"
"10/10/2018","179.32","178.52","179.32","178.52","0.28%"
"10/09/2018","178.82","178.53","178.82","178.53","0.14%"
"10/08/2018","178.57","168.75","178.57","168.75","5.49%"
"10/05/2018","169.28","161.39","169.28","161.39","4.37%"
"10/04/2018","162.19","161.40","162.19","161.40","0.01%"
"10/03/2018","162.17","166.34","166.34","162.17","-2.35%"
"10/02/2018","166.08","158.87","166.08","158.87","5.15%"
"10/01/2018","157.94","156.43","157.94","156.43","1.11%"
"09/28/2018","156.21","138.27","156.21","138.27","14.57%"
"09/27/2018","136.35","139.25","139.25","136.35","-0.36%"
"09/26/2018","136.84","140.72","140.72","136.84","-2.96%"
"09/25/2018","141.02","141.70","141.70","141.02","-1.38%"
"09/24/2018","142.99","144.15","144.15","142.99","-0.49%"
"09/21/2018","143.70","141.70","143.70","141.70","1.86%"
"09/20/2018","141.07","141.17","141.17","141.07","4.89%"
"09/19/2018","134.49","134.45","134.49","134.45","0.01%"
"09/18/2018","134.48","134.44","134.48","134.44","-0.36%"
"09/17/2018","134.97","139.36","139.36","134.97","-1.08%"
"09/14/2018","136.44","135.95","136.44","135.95","0.16%"
"09/13/2018","136.22","139.40","139.40","136.22","-2.29%"
"09/12/2018","139.41","136.94","139.41","136.94","0.53%"
"09/11/2018","138.68","140.87","140.87","138.68","-1.40%"
"09/10/2018","140.65","146.78","146.78","140.65","-4.99%"
"09/07/2018","148.04","156.62","156.62","148.04","-1.63%"
"09/06/2018","150.49","156.62","156.62","150.49","-4.67%"
"09/05/2018","157.87","166.47","166.47","157.87","-5.31%"
"09/04/2018","166.73","177.29","177.29","166.73","-5.31%"
"09/03/2018","176.08","178.76","178.76","176.08","-0.41%"
"08/31/2018","176.80","175.31","176.80","175.31","2.13%"
"08/30/2018","173.11","168.92","173.11","168.92","2.47%"
"08/29/2018","168.94","168.91","168.94","168.91","0.88%"
"08/28/2018","167.46","171.35","171.35","167.46","-1.59%"
"08/27/2018","170.17","171.36","171.36","170.17","0.00%"
"08/24/2018","170.17","173.82","173.82","170.17","-1.00%"
"08/23/2018","171.89","163.99","171.89","163.99","5.43%"
"08/22/2018","163.03","163.98","163.98","163.03","-0.60%"
"08/21/2018","164.01","170.38","170.38","164.01","-4.17%"
"08/20/2018","171.14","173.82","173.82","171.14","-1.27%"
"08/17/2018","173.35","176.27","176.27","173.35","0.71%"
"08/16/2018","172.12","176.27","176.27","172.12","-1.40%"
"08/15/2018","174.56","171.35","174.56","171.35","1.42%"
"08/14/2018","172.12","183.67","183.67","172.12","-6.05%"
"08/13/2018","183.20","173.83","183.20","173.83","3.91%"
"08/10/2018","176.30","155.58","176.30","155.58","13.84%"
"08/09/2018","154.87","145.74","154.87","145.74","6.07%"
"08/08/2018","146.01","145.74","146.01","145.74","-0.01%"
"08/07/2018","146.02","146.72","146.72","146.02","-0.33%"
"08/06/2018","146.50","144.26","146.50","144.26","0.85%"
"08/03/2018","145.27","135.41","145.27","135.41","7.27%"
"08/02/2018","135.43","128.03","135.43","128.03","5.95%"
"08/01/2018","127.82","127.05","127.82","127.05","0.78%"
"07/31/2018","126.83","131.97","131.97","126.83","-2.65%"
"07/30/2018","130.28","127.05","130.28","127.05","3.13%"
"07/27/2018","126.33","124.59","126.33","124.59","0.19%"
"07/26/2018","126.09","131.96","131.96","126.09","-3.93%"
"07/25/2018","131.25","131.96","131.96","131.25","-0.75%"
"07/24/2018","132.24","135.40","135.40","132.24","-1.28%"
"07/23/2018","133.96","140.81","140.81","133.96","-5.40%"
"07/20/2018","141.60","136.89","141.60","136.89","5.12%"
"07/19/2018","134.70","127.05","134.70","127.05","7.03%"
"07/18/2018","125.85","124.10","125.85","124.10","1.59%"
"07/17/2018","123.88","127.05","127.05","123.88","0.00%"
"07/16/2018","123.88","126.07","126.07","123.88","-1.56%"
"07/13/2018","125.84","127.05","127.05","125.84","-1.92%"
"07/12/2018","128.30","134.45","134.45","128.30","-3.53%"
"07/11/2018","133.00","129.53","133.00","129.53","3.45%"
"07/10/2018","128.56","129.53","129.53","128.56","0.00%"
"07/09/2018","128.56","134.45","134.45","128.56","-3.33%"
"07/06/2018","132.99","135.93","135.93","132.99","-2.00%"
"07/05/2018","135.70","134.48","135.70","134.48","-0.55%"
"07/04/2018","136.45","139.43","139.43","136.45","-1.79%"
"07/03/2018","138.93","107.58","138.93","107.58","-6.93%"
"07/02/2018","149.27","144.36","149.27","144.36","2.71%"
"06/29/2018","145.33","156.68","156.68","145.33","-7.08%"
"06/28/2018","156.41","146.82","156.41","146.82","5.65%"
"06/27/2018","148.04","149.28","149.28","148.04","-1.48%"
"06/26/2018","150.26","149.32","150.26","149.32","1.31%"
"06/25/2018","148.32","139.45","148.32","139.45","7.51%"
"06/22/2018","137.96","141.92","141.92","137.96","-1.93%"
"06/21/2018","140.67","132.00","140.67","132.00","6.35%"
"06/20/2018","132.27","134.47","134.47","132.27","-3.41%"
"06/19/2018","136.94","136.93","136.94","136.93","-0.19%"
"06/18/2018","137.20","134.46","137.20","134.46","2.78%"
"06/15/2018","133.49","132.00","133.49","132.00","0.57%"
"06/14/2018","132.74","141.85","141.85","132.74","-6.27%"
"06/13/2018","141.62","154.17","154.17","141.62","-7.87%"
"06/12/2018","153.71","154.22","154.22","153.71","-0.34%"
"06/11/2018","154.23","171.43","171.43","154.23","-8.83%"
"06/08/2018","169.16","154.20","169.16","154.20","10.76%"
"06/07/2018","152.72","134.48","152.72","134.48","3.85%"
"06/06/2018","147.06","134.48","147.06","134.48","14.81%"
"06/05/2018","128.09","114.78","128.09","114.78","11.11%"
"06/04/2018","115.28","134.51","134.51","115.28","-13.33%"
"06/01/2018","133.01","164.09","164.09","133.01","-18.17%"
"05/31/2018","162.54","164.08","164.08","162.54","-5.69%"
"05/30/2018","172.35","172.35","172.35","172.35","39.99%"
"05/28/2018","123.12","124.60","124.60","123.12","0.01%"
"05/25/2018","123.11","110.32","123.11","110.32","14.39%"
"05/24/2018","107.62","99.50","107.62","99.50","4.28%"
"05/23/2018","103.20","95.07","103.20","95.07","9.69%"
"05/22/2018","94.08","97.54","97.54","94.08","-2.81%"
"05/21/2018","96.80","88.67","96.80","88.67","8.28%"
"05/18/2018","89.40","81.75","89.40","81.75","4.93%"
"05/17/2018","85.20","82.75","85.20","82.75","2.65%"
"05/16/2018","83.00","75.84","83.00","75.84","9.82%"
"05/15/2018","75.58","73.86","75.58","73.86","1.34%"
"05/14/2018","74.58","73.37","74.58","73.37","0.32%"
"05/11/2018","74.34","76.33","76.33","74.34","-4.46%"
"05/10/2018","77.81","76.83","77.81","76.83","0.34%"
"05/09/2018","77.55","77.81","77.81","77.55","-0.63%"
"05/08/2018","78.04","75.84","78.04","75.84","2.59%"
"05/07/2018","76.07","75.84","76.07","75.84","-0.01%"
"05/04/2018","76.08","74.85","76.08","74.85","1.98%"
"05/03/2018","74.60","70.35","74.60","70.35","3.44%"
"05/02/2018","72.12","71.88","72.12","71.88","0.00%"
"05/01/2018","72.12","69.90","72.12","69.90","2.10%"
"04/30/2018","70.64","66.93","70.64","66.93","4.37%"
"04/27/2018","67.68","65.44","67.68","65.44","1.87%"
"04/26/2018","66.44","66.93","66.93","66.44","-1.12%"
"04/25/2018","67.19","66.94","67.19","66.94","0.75%"
"04/24/2018","66.69","66.93","66.93","66.69","-2.17%"
"04/23/2018","68.17","67.93","68.17","67.93","0.72%"
"04/20/2018","67.68","68.92","68.92","67.68","-0.70%"
"04/19/2018","68.16","67.92","68.16","67.92","2.19%"
"04/18/2018","66.70","65.94","66.70","65.94","1.52%"
"04/17/2018","65.70","67.92","67.92","65.70","-2.22%"
"04/16/2018","67.19","68.92","68.92","67.19","-3.55%"
"04/13/2018","69.66","70.90","70.90","69.66","-2.09%"
"04/12/2018","71.15","72.88","72.88","71.15","-3.04%"
"04/11/2018","73.38","74.36","74.36","73.38","-1.32%"
"04/10/2018","74.36","74.85","74.85","74.36","-1.64%"
"04/09/2018","75.60","76.84","76.84","75.60","-1.28%"
"04/06/2018","76.58","75.32","76.58","75.32","0.34%"
"04/05/2018","76.32","81.75","81.75","76.32","-6.37%"
"04/04/2018","81.51","80.76","81.51","80.76","0.60%"
"04/03/2018","81.02","80.77","81.02","80.77","0.00%"
"04/02/2018","81.02","80.77","81.02","80.77","0.00%"
"03/30/2018","81.02","81.02","81.02","81.02","0.00%"
"03/29/2018","81.02","85.22","85.22","81.02","-4.08%"
"03/28/2018","84.47","85.22","85.22","84.47","2.08%"
"03/27/2018","82.75","85.22","85.22","82.75","-3.17%"
"03/26/2018","85.46","85.22","85.46","85.22","0.89%"
"03/23/2018","84.71","66.84","84.71","66.84","3.30%"
"03/22/2018","82.00","66.84","82.00","66.84","6.42%"
"03/21/2018","77.05","66.84","77.05","66.84","0.31%"
"03/20/2018","76.81","66.84","76.81","66.84","6.59%"
"03/19/2018","72.06","66.84","72.06","66.84","3.94%"
"03/16/2018","69.33","66.84","69.33","66.84","-0.37%"
"03/15/2018","69.59","66.84","69.59","66.84","4.85%"
"03/14/2018","66.37","66.84","66.84","66.37","3.09%"
"03/13/2018","64.38","66.84","66.84","64.38","2.76%"
"03/12/2018","62.65","66.84","66.84","62.65","-1.17%"
"03/09/2018","63.39","66.84","66.84","63.39","-1.15%"
"03/08/2018","64.13","66.84","66.84","64.13","-3.00%"
"03/07/2018","66.11","66.84","66.84","66.11","-2.19%"
"03/06/2018","67.59","66.84","67.59","66.84","-5.55%"
"03/05/2018","71.56","66.84","71.56","66.84","4.33%"
"03/02/2018","68.59","66.84","68.59","66.84","1.46%"
"03/01/2018","67.60","66.84","67.60","66.84","3.00%"
"02/28/2018","65.63","67.34","67.34","65.63","-3.98%"
"02/27/2018","68.35","71.31","71.31","68.35","-2.83%"
"02/26/2018","70.34","77.76","77.76","70.34","-8.67%"
"02/23/2018","77.02","74.28","77.02","74.28","5.08%"
"02/22/2018","73.30","66.83","73.30","66.83","6.88%"
"02/21/2018","68.58","67.83","68.58","67.83","0.00%"
"02/20/2018","68.58","65.35","68.58","65.35","4.15%"
"02/19/2018","65.85","66.84","66.84","65.85","-1.14%"
"02/16/2018","66.61","68.82","68.82","66.61","-1.45%"
"02/15/2018","67.59","70.81","70.81","67.59","-6.19%"
"02/14/2018","72.05","74.77","74.77","72.05","-3.34%"
"02/13/2018","74.54","69.81","74.54","69.81","7.90%"
"02/12/2018","69.08","72.79","72.79","69.08","-4.14%"
"02/09/2018","72.06","59.37","72.06","59.37","10.73%"
"02/08/2018","65.08","59.37","65.08","59.37","10.53%"
"02/07/2018","58.88","61.37","61.37","58.88","-5.60%"
"02/06/2018","62.37","56.88","62.37","56.88","10.08%"
"02/05/2018","56.66","54.90","56.66","54.90","3.68%"
"02/02/2018","54.65","51.92","54.65","51.92","3.76%"
"02/01/2018","52.67","52.43","52.67","52.43","0.46%"
"01/31/2018","52.43","53.41","53.41","52.43","-2.76%"
"01/30/2018","53.92","50.42","53.92","50.42","6.94%"
"01/29/2018","50.42","50.42","50.42","50.42","6.28%"
"01/26/2018","47.44","47.44","47.44","47.44","-2.06%"
"01/25/2018","48.44","48.44","48.44","48.44","-1.98%"
"01/24/2018","49.42","49.42","49.42","49.42","-2.51%"
"01/23/2018","50.69","52.42","52.42","50.69","-1.92%"
"01/22/2018","51.68","51.68","51.68","51.68","0.47%"
"01/19/2018","51.44","53.91","53.91","51.44","-2.34%"
"01/18/2018","52.67","49.93","52.67","49.93","3.40%"
"01/17/2018","50.94","49.93","50.94","49.93","3.03%"
"01/16/2018","49.44","49.93","49.93","49.44","0.00%"
"01/15/2018","49.44","49.93","49.93","49.44","2.09%"
"01/12/2018","48.43","49.93","49.93","48.43","-3.47%"
"01/11/2018","50.17","56.41","56.41","50.17","-11.08%"
"01/10/2018","56.42","57.41","57.41","56.42","-1.72%"
"01/09/2018","57.41","55.42","57.41","55.42","4.50%"
"01/08/2018","54.94","53.93","54.94","53.93","2.35%"
"01/05/2018","53.68","51.44","53.68","51.44","4.35%"
"01/04/2018","51.44","55.92","55.92","51.44","-7.63%"
"01/03/2018","55.69","61.39","61.39","55.69","-10.03%"
"01/02/2018","61.90","61.40","61.90","61.40","0.00%"
"01/01/2018","61.90","61.39","61.90","61.39","0.02%"
"12/29/2017","61.89","61.40","61.89","61.40","-0.02%"
"12/28/2017","61.90","61.90","61.90","61.90","-0.02%"
"12/27/2017","61.91","61.40","61.91","61.40","0.02%"
"12/26/2017","61.90","61.40","61.90","61.40","0.00%"
"12/25/2017","61.90","61.40","61.90","61.40","0.00%"
"12/22/2017","61.90","61.40","61.90","61.40","0.00%"
"12/21/2017","61.90","61.89","61.90","61.89","-0.39%"
"12/20/2017","62.14","61.39","62.14","61.39","0.40%"
"12/19/2017","61.89","61.40","61.89","61.40","-0.83%"
"12/18/2017","62.41","61.90","62.41","61.90","0.40%"
"12/15/2017","62.16","61.91","62.16","61.91","0.00%"
"12/14/2017","62.16","62.40","62.40","62.16","2.02%"
"12/13/2017","60.93","60.41","60.93","60.41","0.84%"
"12/12/2017","60.42","60.41","60.42","60.41","-1.63%"
"12/11/2017","61.42","60.91","61.42","60.91","-0.41%"
"12/08/2017","61.67","62.40","62.40","61.67","-1.20%"
"12/07/2017","62.42","62.90","62.90","62.42","-0.41%"
"12/06/2017","62.68","61.41","62.68","61.41","2.02%"
"12/05/2017","61.44","62.18","62.18","61.44","-1.19%"
"12/04/2017","62.18","64.41","64.41","64.41","-1.97%"
"12/01/2017","63.43","63.40","63.43","63.40","0.02%"
"11/30/2017","63.42","61.92","63.42","61.92","3.66%"
"11/29/2017","61.18","61.42","61.42","61.18","0.39%"
"11/28/2017","60.94","62.91","62.91","60.94","-1.22%"
"11/27/2017","61.69","61.42","61.69","61.42","1.21%"
"11/24/2017","60.95","61.95","61.95","60.95","-0.42%"
"11/23/2017","61.21","61.95","61.95","61.21","0.00%"
"11/22/2017","61.21","62.95","62.95","61.21","-2.39%"
"11/21/2017","62.71","66.42","66.42","62.71","-4.87%"
"11/20/2017","65.92","66.92","66.92","65.92","-0.38%"
"11/17/2017","66.17","67.41","67.41","66.17","-1.11%"
"11/16/2017","66.91","69.39","69.39","66.91","-2.89%"
"11/15/2017","68.90","68.90","68.90","68.90","0.36%"
"11/14/2017","68.65","67.91","68.65","67.91","1.48%"
"11/13/2017","67.65","69.39","69.39","67.65","-1.10%"
"11/10/2017","68.40","68.90","68.90","68.40","-0.35%"
"11/09/2017","68.64","67.42","68.64","67.42","0.34%"
"11/08/2017","68.41","68.91","68.91","68.41","0.37%"
"11/07/2017","68.16","68.42","68.42","68.16","1.10%"
"11/06/2017","67.42","67.43","67.43","67.42","0.73%"
"11/03/2017","66.93","67.43","67.43","66.93","0.00%"
"11/02/2017","66.93","68.91","68.91","66.93","2.65%"
"11/01/2017","65.20","68.91","68.91","65.20","-5.04%"
"10/31/2017","68.66","72.87","72.87","68.66","-6.10%"
"10/30/2017","73.12","74.36","74.36","73.12","-1.02%"
"10/27/2017","73.87","74.83","74.83","73.87","-1.65%"
"10/26/2017","75.11","77.80","77.80","75.11","-3.78%"
"10/25/2017","78.06","77.32","78.06","77.32","0.31%"
"10/24/2017","77.82","80.78","80.78","77.82","-4.54%"
"10/23/2017","81.52","80.78","81.52","80.78","-2.36%"
"10/20/2017","83.49","83.75","83.75","83.49","-1.74%"
"10/19/2017","84.97","83.25","84.97","83.25","3.29%"
"10/18/2017","82.26","83.25","83.25","82.26","-0.60%"
"10/17/2017","82.76","81.77","82.76","81.77","0.60%"
"10/16/2017","82.27","81.77","82.27","81.77","0.60%"
"10/13/2017","81.78","81.77","81.78","81.77","0.93%"
"10/12/2017","81.03","83.26","83.26","81.03","-0.31%"
"10/11/2017","81.28","83.26","83.26","81.28","-0.60%"
"10/10/2017","81.77","82.77","82.77","81.77","0.59%"
"10/09/2017","81.29","82.77","82.77","81.29","-0.28%"
"10/06/2017","81.52","80.29","81.52","80.29","1.53%"
"10/05/2017","80.29","83.25","83.25","80.29","-3.56%"
"10/04/2017","83.25","79.80","83.25","79.80","4.65%"
"10/03/2017","79.55","79.31","79.80","79.31","-0.62%"
"10/02/2017","80.05","79.31","80.05","79.31","0.93%"
"09/29/2017","79.31","80.30","80.30","79.31","-0.61%"
"09/28/2017","79.80","81.78","81.78","79.80","0.00%"
"09/27/2017","79.80","81.78","81.78","79.80","-2.71%"
"09/26/2017","82.02","82.02","82.02","82.02","1.51%"
"09/25/2017","80.80","78.32","80.80","78.32","3.82%"
"09/22/2017","77.83","73.87","77.83","73.87","4.99%"
"09/21/2017","74.13","72.39","74.13","72.39","1.69%"
"09/20/2017","72.90","77.59","77.59","72.90","4.34%"
"09/19/2017","69.87","78.27","78.27","69.87","-10.73%"
"09/18/2017","78.27","79.26","79.26","78.27","-2.16%"
"09/15/2017","80.00","80.25","80.25","80.00","-0.62%"
"09/14/2017","80.50","82.23","82.23","80.50","0.00%"
"09/13/2017","80.50","82.23","82.23","80.50","-2.10%"
"09/12/2017","82.23","83.24","83.24","82.23","-1.19%"
"09/11/2017","83.22","83.24","83.24","83.22","-2.34%"
"09/08/2017","85.21","83.24","85.21","83.24","1.77%"
"09/07/2017","83.73","87.68","87.68","83.73","-3.68%"
"09/06/2017","86.93","87.68","87.68","86.93","-1.69%"
"09/05/2017","88.42","90.14","90.14","88.42","-2.44%"
"09/04/2017","90.63","90.15","90.63","90.15","0.00%"
"09/01/2017","90.63","93.10","93.10","90.63","-3.16%"
"08/31/2017","93.59","95.07","95.07","93.59","-1.81%"
"08/30/2017","95.32","98.52","98.52","95.32","-2.76%"
"08/29/2017","98.03","95.56","98.03","95.56","6.44%"
"08/28/2017","92.10","95.56","95.56","92.10","-3.38%"
"08/25/2017","95.32","96.55","96.55","95.32","-1.02%"
"08/24/2017","96.30","93.09","96.30","93.09","-0.76%"
"08/23/2017","97.04","93.09","97.04","93.09","4.51%"
"08/22/2017","92.85","89.14","92.85","89.14","3.87%"
"08/21/2017","89.39","89.14","89.39","89.14","0.00%"
"08/18/2017","89.39","87.17","89.39","87.17","2.55%"
"08/17/2017","87.17","85.68","87.17","85.68","2.01%"
"08/16/2017","85.45","85.45","85.45","85.45","-1.42%"
"08/15/2017","86.68","87.17","87.17","86.18","1.16%"
"08/14/2017","85.69","87.17","87.17","85.69","-3.61%"
"08/11/2017","88.90","87.17","88.90","87.17","1.97%"
"08/10/2017","87.18","82.22","87.18","82.22","2.32%"
"08/09/2017","85.20","82.22","85.20","82.22","3.60%"
"08/08/2017","82.24","80.25","82.24","80.25","2.47%"
"08/07/2017","80.26","79.26","80.26","79.26","1.88%"
"08/04/2017","78.78","77.28","78.78","77.28","1.27%"
"08/03/2017","77.79","82.22","82.22","77.79","-6.25%"
"08/02/2017","82.98","83.22","83.22","82.98","-1.47%"
"08/01/2017","84.22","82.72","84.22","82.72","1.80%"
"07/31/2017","82.73","81.24","82.73","81.24","0.90%"
"07/28/2017","81.99","81.23","81.99","81.23","0.31%"
"07/27/2017","81.74","84.20","84.20","81.74","-2.93%"
"07/26/2017","84.21","83.21","84.21","83.21","0.60%"
"07/25/2017","83.71","86.18","86.18","83.71","-2.32%"
"07/24/2017","85.70","85.20","85.70","85.20","1.77%"
"07/21/2017","84.21","85.19","85.19","84.21","-0.59%"
"07/20/2017","84.71","86.18","86.18","84.71","-1.72%"
"07/19/2017","86.19","89.15","89.15","86.19","-2.79%"
"07/18/2017","88.66","88.16","88.66","88.16","0.28%"
"07/17/2017","88.41","90.13","90.13","88.41","-1.91%"
"07/14/2017","90.13","95.06","95.06","90.13","-1.88%"
"07/13/2017","91.86","95.06","95.06","91.86","-3.38%"
"07/12/2017","95.07","98.02","98.02","95.07","-3.02%"
"07/11/2017","98.03","95.06","98.03","95.06","1.53%"
"07/10/2017","96.55","97.04","97.04","96.55","-1.00%"
"07/07/2017","97.53","93.09","97.53","93.09","5.32%"
"07/06/2017","92.60","89.14","92.60","89.14","2.73%"
"07/05/2017","90.14","89.14","90.14","89.14","0.56%"
"07/04/2017","89.64","90.13","90.13","89.64","-0.55%"
"07/03/2017","90.14","91.37","91.37","90.13","-1.35%"
"06/30/2017","91.37","95.06","95.06","95.06","-1.85%"
"06/29/2017","93.09","102.46","102.46","93.09","-8.92%"
"06/28/2017","102.21","102.46","102.46","102.21","-0.49%"
"06/27/2017","102.71","100.00","102.71","100.00","2.71%"
"06/26/2017","100.00","106.89","106.89","100.00","-8.54%"
"06/23/2017","109.34","113.77","113.77","109.34","-5.12%"
"06/22/2017","115.24","115.24","115.24","115.24","-4.66%"
"06/21/2017","120.87","122.60","122.60","120.87","-1.40%"
"06/20/2017","122.59","119.66","122.59","119.66","1.22%"
"06/19/2017","121.11","123.58","123.58","121.11","-2.36%"
"06/16/2017","124.04","122.60","124.04","122.60","0.39%"
"06/15/2017","123.56","123.58","123.58","123.56","0.41%"
"06/14/2017","123.06","122.60","123.06","122.60","-0.40%"
"06/13/2017","123.56","128.48","128.48","123.56","-4.54%"
"06/12/2017","129.43","129.43","129.43","129.43","-2.04%"
"06/09/2017","132.12","136.78","136.78","132.12","-4.92%"
"06/08/2017","138.96","146.05","146.05","138.96","-4.53%"
"06/07/2017","145.56","146.05","146.05","145.56","0.00%"
"06/06/2017","145.56","145.08","145.56","145.08","0.67%"
"06/05/2017","144.59","146.06","146.06","144.59","-0.66%"
"06/02/2017","145.55","145.07","145.55","145.07","0.67%"
"06/01/2017","144.58","143.13","144.58","143.13","1.72%"
"05/31/2017","142.13","141.17","142.13","141.17","0.34%"
"05/30/2017","141.65","133.83","141.65","133.37","5.84%"
"05/29/2017","133.83","133.83","133.83","133.83","0.01%"
"05/26/2017","133.82","133.34","133.82","132.38","0.36%"
"05/25/2017","133.34","133.34","133.34","133.34","-0.73%"
"05/24/2017","134.32","132.38","134.32","132.38","1.48%"
"05/23/2017","132.36","134.33","134.33","132.36","-1.10%"
"05/22/2017","133.83","133.36","133.83","133.36","0.00%"
"05/19/2017","133.83","135.31","135.31","133.83","-1.78%"
"05/18/2017","136.26","135.31","136.26","135.31","1.09%"
"05/17/2017","134.79","130.42","134.79","130.42","2.21%"
"05/16/2017","131.87","133.35","133.35","131.87","-2.17%"
"05/15/2017","134.79","135.30","135.30","134.79","-0.71%"
"05/12/2017","135.75","137.25","137.25","135.75","-0.37%"
"05/11/2017","136.25","137.26","137.26","136.25","0.01%"
"05/10/2017","136.24","134.32","136.24","134.32","1.08%"
"05/09/2017","134.78","137.25","137.25","134.78","-2.47%"
"05/08/2017","138.20","137.26","138.20","137.26","0.36%"
"05/05/2017","137.70","138.25","138.25","137.70","-0.71%"
"05/04/2017","138.69","146.01","146.01","138.69","-3.39%"
"05/03/2017","143.55","146.01","146.01","143.55","-0.66%"
"05/02/2017","144.51","146.01","146.01","144.51","-3.26%"
"05/01/2017","149.38","146.01","149.38","146.01","0.00%"
"04/28/2017","149.38","152.80","152.80","149.38","-2.53%"
"04/27/2017","153.26","150.85","153.26","150.85","1.94%"
"04/26/2017","150.34","148.88","150.34","148.88","0.66%"
"04/25/2017","149.35","155.70","155.70","149.35","-5.28%"
"04/24/2017","157.67","173.26","173.26","157.67","-9.50%"
"04/21/2017","174.23","179.11","179.11","174.23","-0.57%"
"04/20/2017","175.22","179.11","179.11","175.22","-0.40%"
"04/19/2017","175.93","179.11","179.11","175.93","-0.95%"
"04/18/2017","177.62","177.16","177.62","177.16","0.83%"
"04/17/2017","176.16","177.16","177.16","176.16","0.00%"
"04/14/2017","176.16","177.15","177.15","176.16","0.01%"
"04/13/2017","176.15","172.27","176.15","172.27","1.97%"
"04/12/2017","172.74","172.27","172.74","172.27","0.56%"
"04/11/2017","171.77","169.84","171.77","169.84","1.29%"
"04/10/2017","169.58","166.43","169.58","166.43","1.91%"
"04/07/2017","166.40","166.43","166.43","166.40","-0.59%"
"04/06/2017","167.38","168.37","168.37","167.38","0.59%"
"04/05/2017","166.40","168.37","168.37","166.40","-1.15%"
"04/04/2017","168.34","167.36","168.34","167.36","1.47%"
"04/03/2017","165.90","159.57","165.90","159.57","1.77%"
"03/31/2017","163.01","159.57","163.01","159.57","0.92%"
"03/30/2017","161.53","159.57","161.53","159.57","1.86%"
"03/29/2017","158.58","158.59","158.59","158.58","-0.92%"
"03/28/2017","160.06","161.53","161.53","160.06","-1.21%"
"03/27/2017","162.02","162.50","162.50","162.02","-0.91%"
"03/24/2017","163.50","170.31","170.31","163.50","-1.46%"
"03/23/2017","165.93","170.31","170.31","165.93","-2.15%"
"03/22/2017","169.57","168.30","169.57","168.30","1.02%"
"03/21/2017","167.85","173.93","173.93","167.85","-2.27%"
"03/20/2017","171.75","173.93","173.93","171.75","4.61%"
"03/17/2017","164.18","163.70","164.18","163.70","0.00%"
"03/16/2017","164.18","168.57","168.57","164.18","-2.60%"
"03/15/2017","168.57","170.52","170.52","168.57","-0.88%"
"03/14/2017","170.06","165.67","170.06","165.67","1.16%"
"03/13/2017","168.11","165.67","168.11","165.67","0.56%"
"03/10/2017","167.17","171.50","171.50","167.17","-0.88%"
"03/09/2017","168.65","171.50","171.50","168.65","-1.40%"
"03/08/2017","171.05","168.55","171.05","168.55","1.18%"
"03/07/2017","169.06","168.56","169.06","168.56","0.27%"
"03/06/2017","168.60","167.58","168.60","167.58","1.15%"
"03/03/2017","166.68","168.54","168.54","166.68","0.19%"
"03/02/2017","166.37","168.54","168.54","166.37","-1.59%"
"03/01/2017","169.06","174.38","174.38","169.06","-1.97%"
"02/28/2017","172.46","174.38","174.38","172.46","-1.11%"
"02/27/2017","174.40","178.27","178.27","174.40","-1.91%"
"02/24/2017","177.80","177.49","177.80","177.49","0.77%"
"02/23/2017","176.44","175.55","176.44","175.55","0.83%"
"02/22/2017","174.98","173.59","174.98","173.59","0.84%"
"02/21/2017","173.53","171.15","173.53","171.15","0.28%"
"02/20/2017","173.04","171.15","173.04","171.15","1.00%"
"02/17/2017","171.32","166.73","171.32","166.73","3.09%"
"02/16/2017","166.18","166.25","166.25","166.18","0.14%"
"02/15/2017","165.95","171.15","171.15","165.95","-1.88%"
"02/14/2017","169.13","171.15","171.15","169.13","-2.12%"
"02/13/2017","172.80","178.50","178.50","172.80","-2.90%"
"02/10/2017","177.96","174.58","177.96","174.58","1.12%"
"02/09/2017","175.99","175.56","175.99","175.56","-1.08%"
"02/08/2017","177.91","175.56","177.91","175.56","2.52%"
"02/07/2017","173.54","170.65","173.54","170.65","2.61%"
"02/06/2017","169.12","161.34","169.12","161.34","5.01%"
"02/03/2017","161.05","163.79","163.79","161.05","-1.34%"
"02/02/2017","163.24","170.66","170.66","163.24","-4.59%"
"02/01/2017","171.09","173.59","173.59","171.09","-0.85%"
"01/31/2017","172.55","165.62","172.55","165.62","0.33%"
"01/30/2017","171.99","165.62","171.99","165.62","3.83%"
"01/27/2017","165.64","164.65","165.64","164.65","1.50%"
"01/26/2017","163.19","155.83","163.19","155.83","5.36%"
"01/25/2017","154.89","158.76","158.76","154.89","-3.34%"
"01/24/2017","160.24","161.68","161.68","160.24","-0.91%"
"01/23/2017","161.71","158.77","161.71","158.77","0.90%"
"01/20/2017","160.26","163.64","163.64","160.26","-2.10%"
"01/19/2017","163.69","163.64","163.69","163.64","-0.29%"
"01/18/2017","164.16","163.64","164.16","163.64","0.01%"
"01/17/2017","164.14","163.64","164.14","163.64","0.31%"
"01/16/2017","163.64","163.62","163.64","163.62","-0.01%"
"01/13/2017","163.65","175.36","175.36","163.65","-6.42%"
"01/12/2017","174.88","172.43","174.88","172.43","1.28%"
